Invoice ID,City,Customer type,Gender,Product line id,Unit price,Quantity,Tax 5% (Rs),Date,Time,Payment,Rating
359-94-5395,Kalyan-Dombivali,Normal,Male,101,92.78,1,4.639,3/15/2023,10:50,Credit card,9.8
401-09-4232,Jabalpur,Member,Male,103,86.69,5,21.6725,02-11-2023,18:38,Ewallet,9.4
751-15-6198,Gwalior,Normal,Male,104,23.01,6,6.903,01-12-2023,16:45,Ewallet,7.9
324-41-6833,Belagavi,Member,Female,102,30.2,8,12.08,03-03-2023,19:30,Ewallet,5.1
474-33-8305,Bikaner,Member,Male,106,67.39,7,23.5865,3/23/2023,13:23,Ewallet,6.9
759-29-9521,Jalandhar,Member,Female,106,48.96,9,22.032,03-04-2023,11:27,Cash,8
831-81-6575,Nashik,Member,Female,102,75.59,9,34.0155,2/23/2023,11:12,Cash,8
220-68-6701,Bikaner,Normal,Female,103,77.47,4,15.494,3/17/2023,16:36,Cash,4.2
618-34-8551,Jabalpur,Normal,Female,104,93.18,2,9.318,1/16/2023,18:41,Credit card,8.5
257-60-7754,Vasai-Virar,Normal,Female,102,50.23,4,10.046,01-08-2023,17:12,Cash,9
559-61-5987,Malegaon,Normal,Female,101,17.75,1,0.8875,1/14/2023,10:38,Cash,8.6
189-55-2313,Thane,Normal,Female,106,62.18,10,31.09,1/31/2023,10:33,Ewallet,6
565-91-4567,Vasai-Virar,Normal,Male,101,10.75,8,4.3,3/15/2023,14:38,Ewallet,6.2
380-60-5336,Vasai-Virar,Normal,Female,102,40.26,10,20.13,2/24/2023,18:06,Credit card,5
815-04-6282,Nanded-Waghala,Member,Female,104,64.97,5,16.2425,02-08-2023,12:52,Credit card,6.5
674-56-6360,Mira-Bhayandar,Normal,Male,102,95.15,1,4.7575,3/22/2023,14:00,Cash,6
778-34-2523,Bhavnagar,Member,Female,102,48.62,8,19.448,1/24/2023,10:57,Cash,5
499-27-7781,Amritsar,Normal,Female,105,53.21,8,21.284,3/14/2023,16:45,Ewallet,5
477-59-2456,Jodhpur,Normal,Female,106,45.44,7,15.904,1/23/2023,11:15,Cash,9.2
832-51-6761,Bikaner,Normal,Male,105,33.88,8,13.552,1/19/2023,20:29,Ewallet,9.6
869-11-3082,Jaipur,Member,Male,101,96.16,4,19.232,1/27/2023,20:03,Credit card,8.4
190-59-3964,Belagavi,Member,Male,105,47.16,5,11.79,02-03-2023,14:35,Credit card,6
366-43-6862,Ludhiana,Normal,Male,102,52.89,4,10.578,3/25/2023,16:32,Ewallet,6.7
186-43-8965,Vasai-Virar,Member,Female,103,47.68,2,4.768,2/24/2023,10:10,Credit card,4.1
784-21-9238,Gwalior,Member,Male,104,10.17,1,0.5085,02-07-2023,14:15,Cash,5.9
276-75-6884,Mangaluru,Normal,Female,101,68.71,3,10.3065,03-04-2023,10:05,Cash,8.7
109-86-4363,Nashik,Member,Female,104,60.08,7,21.028,2/14/2023,11:36,Credit card,4.5
569-76-2760,Ludhiana,Member,Female,104,22.01,4,4.402,1/29/2023,18:15,Credit card,6.6
222-42-0244,Indore,Member,Female,101,72.11,9,32.4495,1/28/2023,13:53,Credit card,7.7
760-53-9233,Nagpur,Member,Male,106,41.28,3,6.192,3/26/2023,18:37,Credit card,8.5
538-22-0304,Ajmer,Normal,Male,102,64.95,10,32.475,3/24/2023,18:27,Cash,5.2
416-17-9926,Hubli-Dharwad,Member,Female,102,74.22,10,37.11,01-01-2023,14:42,Credit card,4.3
237-44-6163,Ludhiana,Normal,Male,102,10.56,8,4.224,1/24/2023,17:43,Cash,7.6
636-17-0325,Jalandhar,Normal,Male,101,62.57,4,12.514,2/25/2023,18:37,Cash,9.5
343-75-9322,Akola,Member,Female,104,11.85,8,4.74,01-09-2023,16:34,Cash,4.1
528-14-9470,Gwalior,Member,Male,101,91.3,1,4.565,2/14/2023,14:42,Ewallet,9.2
427-45-9297,Malegaon,Member,Female,103,40.73,7,14.2555,03-12-2023,11:01,Ewallet,5.4
807-34-3742,Ujjain,Normal,Male,106,52.38,1,2.619,3/26/2023,19:44,Cash,5.8
288-62-1085,Gwalior,Member,Male,106,38.54,5,9.635,01-09-2023,13:34,Ewallet,5.6
670-71-7306,Malegaon,Normal,Male,104,44.63,6,13.389,01-02-2023,20:08,Credit card,5.1
660-29-7083,Amritsar,Normal,Male,102,55.87,10,27.935,1/15/2023,15:01,Cash,5.8
271-77-8740,Aurangabad,Member,Female,104,29.22,6,8.766,01-01-2023,11:40,Ewallet,5
497-36-0989,Hubli-Dharwad,Normal,Male,106,51.94,3,7.791,2/15/2023,15:21,Cash,7.9
291-59-1384,Ujjain,Normal,Male,102,60.3,1,3.015,2/28/2023,17:38,Cash,6
860-73-6466,Aurangabad,Member,Female,104,39.47,2,3.947,03-02-2023,16:16,Credit card,5
549-23-9016,Indore,Member,Female,105,14.87,2,1.487,2/13/2023,18:15,Credit card,8.9
896-34-0956,Bathinda,Normal,Male,106,21.32,1,1.066,1/26/2023,12:43,Cash,5.9
804-38-3935,Bhavnagar,Member,Male,102,93.78,3,14.067,1/30/2023,11:32,Credit card,5.9
585-90-0249,Indore,Member,Male,102,73.26,1,3.663,1/27/2023,18:08,Ewallet,9.7
862-29-5914,Bharatpur,Normal,Female,104,22.38,1,1.119,1/30/2023,17:08,Credit card,8.6
845-94-6841,Hubli-Dharwad,Member,Female,105,72.88,9,32.796,01-08-2023,19:38,Cash,4
125-45-2293,Jalandhar,Normal,Female,106,99.1,6,29.73,1/19/2023,13:11,Cash,4.2
843-73-4724,Thane,Normal,Male,106,74.1,1,3.705,1/25/2023,11:05,Cash,9.2
409-33-9708,Bathinda,Normal,Female,106,98.48,2,9.848,2/19/2023,10:12,Ewallet,9.2
658-66-3967,Ludhiana,Normal,Male,101,53.19,7,18.6165,1/14/2023,15:42,Ewallet,5
866-70-2814,Ballari,Normal,Female,102,52.79,10,26.395,2/25/2023,11:58,Ewallet,10
160-22-2687,Ahmednagar,Member,Female,101,95.95,5,23.9875,1/23/2023,14:21,Ewallet,8.8
895-03-6665,Bengaluru,Normal,Female,106,36.51,9,16.4295,2/16/2023,10:52,Cash,4.2
770-42-8960,Bharatpur,Normal,Male,105,21.12,8,8.448,01-01-2023,19:31,Cash,6.3
748-45-2862,Nanded-Waghala,Member,Female,103,28.31,4,5.662,03-07-2023,18:35,Cash,8.2
234-36-2483,Delhi,Normal,Male,101,57.59,6,17.277,2/15/2023,13:51,Cash,5.1
316-66-3011,Ahmedabad,Member,Female,105,47.63,9,21.4335,1/23/2023,12:35,Cash,5
848-95-6252,Bhopal,Member,Female,103,86.27,1,4.3135,2/20/2023,13:24,Ewallet,7
840-76-5966,Bhiwandi,Member,Male,104,12.76,2,1.276,01-08-2023,18:06,Ewallet,7.8
152-03-4217,Nashik,Normal,Female,103,11.28,9,5.076,3/17/2023,11:55,Credit card,4.3
533-66-5566,Jabalpur,Normal,Female,103,51.07,7,17.8745,01-12-2023,11:42,Cash,7
124-31-1458,Ballari,Member,Female,102,79.59,3,11.9385,01-08-2023,14:30,Cash,6.6
176-78-1170,Bhopal,Member,Male,101,33.81,3,5.0715,1/26/2023,15:11,Ewallet,7.3
361-59-0574,Dhule,Member,Male,104,90.53,8,36.212,3/15/2023,14:48,Credit card,6.5
101-81-4070,Indore,Member,Female,101,62.82,2,6.282,1/17/2023,12:36,Ewallet,4.9
631-34-1880,Aurangabad,Member,Male,105,24.31,3,3.6465,01-08-2023,19:09,Credit card,4.3
852-82-2749,Jalandhar,Normal,Male,104,64.59,4,12.918,01-06-2023,13:35,Ewallet,9.3
873-14-6353,Delhi,Member,Male,105,24.82,7,8.687,2/16/2023,10:33,Credit card,7.1
584-66-4073,Ahmednagar,Normal,Male,106,56.5,1,2.825,3/13/2023,15:45,Ewallet,9.6
544-55-9589,Nagpur,Member,Female,102,21.43,10,10.715,1/28/2023,11:51,Cash,6.2
166-19-2553,Vasai-Virar,Member,Male,104,89.06,6,26.718,1/18/2023,17:26,Cash,9.9
737-88-5876,Nashik,Member,Male,103,23.29,4,4.658,3/19/2023,11:52,Credit card,5.9
154-87-7367,Jaipur,Normal,Male,103,65.26,8,26.104,3/15/2023,14:04,Ewallet,6.3
885-56-0389,Ludhiana,Member,Male,106,52.35,1,2.6175,02-12-2023,17:49,Cash,4
608-05-3804,Murwara (Katni),Member,Male,102,39.75,1,1.9875,2/25/2023,20:19,Cash,6.1
448-61-3783,Mumbai,Normal,Female,102,90.02,8,36.008,3/21/2023,16:08,Credit card,4.5
761-49-0439,Bhavnagar,Member,Female,102,12.1,8,4.84,1/19/2023,10:17,Ewallet,8.6
490-95-0021,Amritsar,Member,Female,105,33.21,10,16.605,01-08-2023,14:25,Ewallet,6
115-38-7388,Mumbai,Member,Female,106,10.18,8,4.072,3/30/2023,12:51,Credit card,9.5
311-13-6971,Davanagere,Member,Male,104,31.99,10,15.995,2/20/2023,15:18,Credit card,9.9
291-55-6563,Akola,Member,Female,103,34.42,6,10.326,3/30/2023,12:45,Ewallet,7.5
548-48-3156,Davanagere,Member,Female,105,83.34,2,8.334,3/19/2023,13:37,Cash,7.6
460-93-5834,Mira-Bhayandar,Normal,Male,104,45.58,7,15.953,1/13/2023,10:03,Cash,5
325-89-4209,Ajmer,Member,Male,105,87.9,1,4.395,02-05-2023,19:42,Ewallet,6.7
884-80-6021,Ahmednagar,Member,Female,102,73.47,10,36.735,3/23/2023,13:14,Ewallet,9.5
137-74-8729,Belagavi,Normal,Female,106,12.19,8,4.876,3/13/2023,12:47,Ewallet,6.8
880-46-5796,Bikaner,Member,Male,104,76.92,10,38.46,3/17/2023,19:53,Ewallet,5.6
389-70-2397,Malegaon,Normal,Female,101,83.66,5,20.915,2/21/2023,10:26,Cash,7.2
114-35-5271,Jabalpur,Normal,Female,102,57.91,8,23.164,02-07-2023,15:06,Cash,8.1
607-76-6216,Ujjain,Member,Female,106,92.49,5,23.1225,03-02-2023,16:35,Credit card,8.6
715-20-1673,Bathinda,Normal,Male,102,28.38,5,7.095,03-06-2023,20:57,Cash,9.4
811-35-1094,Malegaon,Member,Male,102,50.45,6,15.135,02-06-2023,15:16,Credit card,8.9
699-88-1972,Ballari,Normal,Male,101,99.16,8,39.664,1/28/2023,17:47,Credit card,4.2
781-84-8059,Ludhiana,Normal,Male,106,60.74,7,21.259,1/18/2023,16:23,Ewallet,5
409-49-6995,Bikaner,Member,Female,105,47.27,6,14.181,02-05-2023,10:17,Cash,8.8
725-54-0677,Nagpur,Member,Male,101,85.6,7,29.96,03-02-2023,13:50,Cash,5.3
146-09-5432,Mangaluru,Member,Male,105,35.04,9,15.768,02-09-2023,19:17,Ewallet,4.6
377-79-7592,Bathinda,Member,Female,102,44.84,9,20.178,1/14/2023,14:00,Credit card,7.5
509-10-0516,Davanagere,Normal,Male,103,45.97,4,9.194,02-09-2023,12:02,Ewallet,5.1
595-94-9924,Bharatpur,Member,Female,101,27.73,5,6.9325,3/26/2023,20:21,Credit card,4.2
865-41-9075,Nagpur,Normal,Male,105,11.53,7,4.0355,1/28/2023,17:35,Cash,8.1
545-07-8534,Kalyan-Dombivali,Normal,Female,101,58.32,2,5.832,2/14/2023,12:42,Ewallet,6
118-62-1812,Bharatpur,Member,Female,103,78.38,4,15.676,3/24/2023,17:56,Cash,7.9
450-42-3339,Bikaner,Normal,Male,101,84.61,10,42.305,02-09-2023,18:58,Credit card,8.8
851-98-3555,Mumbai,Normal,Female,101,82.88,5,20.72,3/24/2023,14:08,Credit card,6.6
186-71-5196,Jabalpur,Member,Female,105,79.54,2,7.954,3/27/2023,16:30,Ewallet,6.2
624-01-8356,Aurangabad,Normal,Female,103,49.01,10,24.505,1/27/2023,10:44,Credit card,4.2
313-66-9943,Ludhiana,Member,Female,105,29.15,3,4.3725,3/27/2023,20:29,Credit card,7.3
151-27-8496,Bharatpur,Normal,Female,102,56.13,4,11.226,1/19/2023,11:43,Ewallet,8.6
453-33-6436,Dhule,Normal,Female,103,93.12,8,37.248,02-07-2023,10:09,Cash,6.8
522-57-8364,Delhi,Member,Male,106,51.34,8,20.536,1/31/2023,10:00,Ewallet,7.6
459-45-2396,Davanagere,Member,Female,105,99.6,3,14.94,2/25/2023,18:45,Cash,5.8
717-96-4189,Hubli-Dharwad,Normal,Female,102,35.49,6,10.647,02-02-2023,12:40,Cash,4.1
722-13-2115,Amravati,Member,Male,104,42.85,1,2.1425,3/14/2023,15:36,Credit card,9.3
749-81-8133,Malegaon,Normal,Female,106,94.67,4,18.934,03-11-2023,12:04,Cash,6.8
777-67-2495,Indore,Normal,Male,103,68.97,3,10.3455,2/22/2023,11:26,Ewallet,8.7
636-98-3364,Akola,Member,Female,102,26.26,3,3.939,03-02-2023,12:36,Ewallet,6.3
246-55-6923,Hubli-Dharwad,Member,Female,103,35.79,9,16.1055,03-10-2023,15:06,Credit card,5.1
181-82-6255,Malegaon,Normal,Female,103,16.37,6,4.911,02-08-2023,10:58,Cash,7
838-02-1821,Bengaluru,Member,Female,103,12.73,2,1.273,2/22/2023,12:10,Credit card,5.2
887-42-0517,Davanagere,Normal,Female,104,83.14,7,29.099,01-10-2023,10:31,Credit card,6.6
457-12-0244,Malegaon,Member,Female,104,35.22,6,10.566,3/14/2023,13:49,Ewallet,6.5
226-34-0034,Nanded-Waghala,Normal,Female,102,13.78,4,2.756,01-10-2023,11:10,Ewallet,9
321-49-7382,Udaipur,Member,Male,104,88.31,1,4.4155,2/15/2023,17:38,Credit card,5.2
397-25-8725,Bharatpur,Member,Female,101,39.62,9,17.829,1/13/2023,17:54,Credit card,6.8
431-66-2305,Nagpur,Normal,Female,102,88.25,9,39.7125,2/15/2023,20:51,Credit card,7.6
825-94-5922,Thane,Normal,Male,104,25.31,2,2.531,03-02-2023,19:26,Ewallet,7.2
641-62-7288,Gwalior,Normal,Male,103,99.92,6,29.976,3/24/2023,13:33,Ewallet,7.1
756-93-1854,Jaipur,Member,Female,106,83.35,2,8.335,02-02-2023,14:05,Credit card,9.5
243-55-8457,Indore,Normal,Female,105,74.44,10,37.22,2/27/2023,11:40,Ewallet,5.1
458-10-8612,Mangaluru,Normal,Male,101,64.08,7,22.428,1/20/2023,12:27,Ewallet,7.6
501-61-1753,Jodhpur,Normal,Female,103,63.15,6,18.945,01-03-2023,20:24,Ewallet,9.8
235-06-8510,Nanded-Waghala,Member,Male,103,85.72,3,12.858,1/24/2023,20:59,Ewallet,5.1
433-08-7822,Aurangabad,Normal,Female,101,78.89,7,27.6115,01-05-2023,19:48,Ewallet,7.5
361-85-2571,Kalyan-Dombivali,Normal,Female,104,89.48,5,22.37,3/30/2023,10:18,Cash,7.4
131-70-8179,Jamnagar,Member,Female,101,92.09,3,13.8135,2/17/2023,16:27,Cash,4.2
500-02-2261,Ludhiana,Normal,Female,105,57.29,6,17.187,3/21/2023,17:04,Ewallet,5.9
720-72-2436,Jalandhar,Normal,Male,105,66.52,4,13.304,03-02-2023,18:14,Ewallet,6.9
702-83-5291,Gwalior,Member,Male,106,99.82,9,44.919,3/27/2023,10:43,Cash,6.6
809-69-9497,Malegaon,Normal,Female,103,45.68,10,22.84,1/19/2023,19:30,Ewallet,5.7
449-16-6770,Udaipur,Normal,Male,101,50.79,5,12.6975,2/19/2023,14:53,Credit card,5.3
333-23-2632,Mangaluru,Member,Male,101,10.08,7,3.528,3/28/2023,20:14,Cash,4.2
489-82-1237,Hubli-Dharwad,Normal,Female,102,93.88,7,32.858,01-05-2023,11:51,Credit card,7.3
859-97-6048,Bharatpur,Member,Male,102,84.25,2,8.425,3/26/2023,14:13,Credit card,5.3
676-10-2200,Belagavi,Member,Male,106,53.78,1,2.689,02-03-2023,20:13,Ewallet,4.7
373-88-1424,Bathinda,Member,Male,103,35.81,5,8.9525,02-06-2023,18:44,Ewallet,7.9
365-16-4334,Davanagere,Normal,Female,105,26.43,8,10.572,2/24/2023,14:26,Ewallet,8.9
503-21-4385,Murwara (Katni),Member,Male,101,39.91,3,5.9865,2/21/2023,12:40,Ewallet,9.3
305-89-2768,Indore,Member,Female,103,21.9,3,3.285,01-09-2023,18:43,Ewallet,4.7
574-80-1489,Jalandhar,Member,Female,105,62.85,4,12.57,2/25/2023,13:22,Ewallet,8.7
784-08-0310,Udaipur,Member,Female,105,21.04,4,4.208,1/13/2023,13:58,Cash,7.6
200-40-6154,Indore,Member,Male,103,65.91,6,19.773,02-09-2023,11:45,Cash,5.7
846-10-0341,Murwara (Katni),Normal,Female,106,42.57,7,14.8995,01-06-2023,11:51,Cash,6.8
577-34-7579,Bikaner,Member,Male,105,50.49,9,22.7205,01-10-2023,17:16,Cash,5.4
430-02-3888,Davanagere,Normal,Male,102,46.02,6,13.806,02-07-2023,15:55,Cash,7.1
867-47-1948,Aurangabad,Normal,Female,103,15.8,10,7.9,01-09-2023,12:07,Cash,7.8
384-59-6655,Vasai-Virar,Member,Female,105,98.66,9,44.397,2/19/2023,15:07,Cash,8.4
256-58-3609,Mumbai,Member,Male,106,91.98,1,4.599,3/18/2023,15:29,Cash,9.8
324-92-3863,Jabalpur,Member,Male,102,20.89,2,2.089,02-05-2023,18:45,Cash,9.8
593-08-5916,Bengaluru,Normal,Female,106,15.5,1,0.775,3/19/2023,15:23,Credit card,7.4
364-34-2972,Aurangabad,Member,Male,102,96.82,3,14.523,3/30/2023,20:37,Cash,6.7
794-42-3736,Belagavi,Normal,Male,105,33.33,2,3.333,1/26/2023,14:41,Credit card,6.4
172-42-8274,Bathinda,Normal,Female,102,38.27,2,3.827,03-02-2023,18:18,Credit card,5.8
558-60-5016,Malegaon,Normal,Female,103,33.3,9,14.985,03-04-2023,15:27,Ewallet,7.2
195-06-0432,Malegaon,Member,Male,103,81.01,3,12.1515,1/13/2023,12:55,Credit card,9.3
605-03-2706,Gwalior,Normal,Female,101,15.8,3,2.37,3/25/2023,18:02,Cash,9.5
214-30-2776,Vasai-Virar,Member,Female,102,34.49,5,8.6225,03-11-2023,19:44,Credit card,9
746-04-1077,Bharatpur,Member,Female,105,84.63,10,42.315,01-01-2023,11:36,Credit card,9
448-34-8700,Kalyan-Dombivali,Member,Male,103,36.91,7,12.9185,02-10-2023,13:51,Ewallet,6.7
452-04-8808,Malegaon,Normal,Male,102,87.08,7,30.478,1/26/2023,15:17,Cash,5.5
531-56-4728,Mumbai,Normal,Male,103,80.08,3,12.012,02-11-2023,15:29,Cash,5.4
744-82-9138,Jabalpur,Normal,Male,106,86.13,2,8.613,02-07-2023,17:59,Cash,8.2
883-69-1285,Ujjain,Member,Male,106,49.92,2,4.992,03-06-2023,11:55,Credit card,7
221-25-5073,Ahmedabad,Normal,Female,105,74.66,4,14.932,03-04-2023,10:39,Cash,8.5
518-71-6847,Mangaluru,Member,Male,105,26.6,6,7.98,2/26/2023,15:10,Ewallet,4.9
156-20-0370,Amritsar,Normal,Female,102,25.45,1,1.2725,03-10-2023,18:10,Credit card,5.1
151-33-7434,Bhopal,Normal,Female,105,67.77,1,3.3885,02-04-2023,20:43,Credit card,6.5
728-47-9078,Belagavi,Member,Male,105,59.59,4,11.918,1/19/2023,12:46,Cash,9.8
809-46-1866,Ujjain,Normal,Male,101,58.15,4,11.63,1/23/2023,17:44,Cash,8.4
139-32-4183,Jamnagar,Member,Female,104,97.48,9,43.866,3/14/2023,14:19,Ewallet,7.4
148-41-7930,Malegaon,Normal,Male,101,99.96,7,34.986,1/23/2023,10:33,Cash,6.1
189-40-5216,Gwalior,Normal,Male,102,96.37,7,33.7295,01-09-2023,11:40,Cash,6
374-38-5555,Ujjain,Normal,Female,106,63.71,5,15.9275,02-07-2023,19:30,Ewallet,8.5
764-44-8999,Akola,Normal,Female,101,14.76,2,1.476,2/18/2023,14:42,Ewallet,4.3
552-44-5977,Gwalior,Member,Male,101,62,8,24.8,01-03-2023,19:08,Credit card,6.2
267-62-7380,Gwalior,Member,Male,102,82.34,10,41.17,3/29/2023,19:12,Ewallet,4.3
430-53-4718,Kalyan-Dombivali,Member,Male,101,75.37,8,30.148,1/28/2023,15:46,Credit card,8.4
886-18-2897,Ahmednagar,Normal,Female,105,56.56,5,14.14,3/22/2023,19:06,Credit card,4.5
602-16-6955,Jabalpur,Normal,Female,104,76.6,10,38.3,1/24/2023,18:10,Ewallet,6
745-74-0715,Indore,Normal,Male,102,58.03,2,5.803,03-10-2023,20:46,Ewallet,8.8
690-01-6631,Hubli-Dharwad,Normal,Male,106,17.49,10,8.745,2/22/2023,18:35,Ewallet,6.6
652-49-6720,Belagavi,Member,Female,102,60.95,1,3.0475,2/18/2023,11:40,Ewallet,5.9
233-67-5758,Aurangabad,Normal,Male,101,40.35,1,2.0175,1/29/2023,13:46,Ewallet,6.2
303-96-2227,Bikaner,Normal,Female,103,97.38,10,48.69,03-02-2023,17:16,Ewallet,4.4
727-02-1313,Hubli-Dharwad,Member,Male,105,31.84,1,1.592,02-09-2023,13:22,Cash,7.7
347-56-2442,Jodhpur,Normal,Male,103,65.82,1,3.291,2/22/2023,15:33,Cash,4.1
849-09-3807,Hubli-Dharwad,Member,Female,106,88.34,7,30.919,2/18/2023,13:28,Cash,6.6
